areaName,areaCode,year,month,Quarter,day,WorkingDay,FirstDose,SecondDose,ThirdDose,Booster
Northern Ireland,N92000002,2021,12,Q4,Wed,Yes,1140,863,24424,0
Northern Ireland,N92000002,2021,12,Q4,Tue,Yes,792,1030,30803,1
Northern Ireland,N92000002,2021,12,Q4,Mon,Yes,1113,1123,29016,1
Northern Ireland,N92000002,2021,12,Q4,Sun,No,556,610,14758,1
Northern Ireland,N92000002,2021,12,Q4,Sat,No,578,569,10114,0
Northern Ireland,N92000002,2021,12,Q4,Fri,Yes,936,872,17068,0
Northern Ireland,N92000002,2021,12,Q4,Thu,Yes,982,1350,24100,1
Northern Ireland,N92000002,2021,12,Q4,Wed,Yes,1116,1186,27689,1
Northern Ireland,N92000002,2021,12,Q4,Tue,Yes,968,835,22522,0
Northern Ireland,N92000002,2021,12,Q4,Mon,Yes,1273,1216,22901,0
Northern Ireland,N92000002,2021,12,Q4,Sun,No,936,591,8150,0
Northern Ireland,N92000002,2021,12,Q4,Sat,No,561,539,6581,0
Northern Ireland,N92000002,2021,12,Q4,Fri,Yes,1055,847,11244,0
Northern Ireland,N92000002,2021,12,Q4,Thu,Yes,1541,973,13109,0
Northern Ireland,N92000002,2021,12,Q4,Wed,Yes,1626,1050,14389,0
Northern Ireland,N92000002,2021,12,Q4,Tue,Yes,1347,894,13486,0
Northern Ireland,N92000002,2021,12,Q4,Mon,Yes,1030,1051,10118,1
Northern Ireland,N92000002,2021,12,Q4,Sun,No,3154,2215,21846,0
Northern Ireland,N92000002,2021,12,Q4,Sat,No,0,0,0,0
Northern Ireland,N92000002,2021,12,Q4,Fri,Yes,941,749,6936,0
Northern Ireland,N92000002,2021,12,Q4,Thu,Yes,1614,1395,14753,0
Northern Ireland,N92000002,2021,12,Q4,Wed,Yes,1856,1262,16033,0
Northern Ireland,N92000002,2021,11,Q4,Tue,Yes,1774,1294,15124,0
Northern Ireland,N92000002,2021,11,Q4,Mon,Yes,1615,1304,15707,0
Northern Ireland,N92000002,2021,11,Q4,Sun,No,4815,3819,17199,0
Northern Ireland,N92000002,2021,11,Q4,Sat,No,0,0,0,0
Northern Ireland,N92000002,2021,11,Q4,Fri,Yes,0,0,0,0
Northern Ireland,N92000002,2021,11,Q4,Thu,Yes,1420,1286,13019,0
Northern Ireland,N92000002,2021,11,Q4,Wed,Yes,1542,1316,15323,0
Northern Ireland,N92000002,2021,11,Q4,Tue,Yes,1711,1173,16359,0
Northern Ireland,N92000002,2021,11,Q4,Mon,Yes,1350,1144,14512,0
Northern Ireland,N92000002,2021,11,Q4,Sun,No,558,740,6902,1
Northern Ireland,N92000002,2021,11,Q4,Sat,No,411,434,4609,1
Northern Ireland,N92000002,2021,11,Q4,Fri,Yes,982,702,9837,0
Northern Ireland,N92000002,2021,11,Q4,Thu,Yes,2473,940,15791,0
Northern Ireland,N92000002,2021,11,Q4,Wed,Yes,2760,1227,18090,0
Northern Ireland,N92000002,2021,11,Q4,Tue,Yes,1946,896,15225,0
Northern Ireland,N92000002,2021,11,Q4,Mon,Yes,2233,864,13566,0
Northern Ireland,N92000002,2021,11,Q4,Sun,No,1024,537,5190,0
Northern Ireland,N92000002,2021,11,Q4,Sat,No,485,297,5354,0
Northern Ireland,N92000002,2021,11,Q4,Fri,Yes,795,666,9728,0
Northern Ireland,N92000002,2021,11,Q4,Thu,Yes,2058,1332,13526,0
Northern Ireland,N92000002,2021,11,Q4,Wed,Yes,1810,1084,14947,0
Northern Ireland,N92000002,2021,11,Q4,Tue,Yes,1790,879,12269,0
Northern Ireland,N92000002,2021,11,Q4,Mon,Yes,1364,1131,10253,0
Northern Ireland,N92000002,2021,11,Q4,Sun,No,891,800,4200,0
Northern Ireland,N92000002,2021,11,Q4,Sat,No,517,364,5840,0
Northern Ireland,N92000002,2021,11,Q4,Fri,Yes,669,989,6254,1
Northern Ireland,N92000002,2021,11,Q4,Thu,Yes,1894,1247,9879,0
Northern Ireland,N92000002,2021,11,Q4,Wed,Yes,1089,547,10433,0
Northern Ireland,N92000002,2021,11,Q4,Tue,Yes,701,852,8730,1
Northern Ireland,N92000002,2021,11,Q4,Mon,Yes,474,844,7656,1
Northern Ireland,N92000002,2021,10,Q4,Sun,No,605,435,2824,0
Northern Ireland,N92000002,2021,10,Q4,Sat,No,807,550,2076,0
Northern Ireland,N92000002,2021,10,Q4,Fri,Yes,967,673,3767,0
Northern Ireland,N92000002,2021,10,Q4,Thu,Yes,1753,734,5058,0
Northern Ireland,N92000002,2021,10,Q4,Wed,Yes,1554,863,6786,0
Northern Ireland,N92000002,2021,10,Q4,Tue,Yes,1456,835,5915,0
Northern Ireland,N92000002,2021,10,Q4,Mon,Yes,950,773,5572,0
Northern Ireland,N92000002,2021,10,Q4,Sun,No,520,607,2633,1
Northern Ireland,N92000002,2021,10,Q4,Sat,No,751,530,2301,0
Northern Ireland,N92000002,2021,10,Q4,Fri,Yes,547,961,3609,1
Northern Ireland,N92000002,2021,10,Q4,Thu,Yes,411,1873,4407,1
Northern Ireland,N92000002,2021,10,Q4,Wed,Yes,365,1315,4014,1
Northern Ireland,N92000002,2021,10,Q4,Tue,Yes,742,8677,5582,0
Northern Ireland,N92000002,2021,10,Q4,Mon,Yes,485,440,2625,0
Northern Ireland,N92000002,2021,10,Q4,Sun,No,170,351,1232,1
Northern Ireland,N92000002,2021,10,Q4,Sat,No,59,660,720,1
Northern Ireland,N92000002,2021,10,Q4,Fri,Yes,272,702,1342,1
Northern Ireland,N92000002,2021,10,Q4,Thu,Yes,477,1312,3736,1
Northern Ireland,N92000002,2021,10,Q4,Wed,Yes,303,740,1799,1
Northern Ireland,N92000002,2021,10,Q4,Tue,Yes,400,1085,3308,1
Northern Ireland,N92000002,2021,10,Q4,Mon,Yes,232,862,2818,1
Northern Ireland,N92000002,2021,10,Q4,Sun,No,80,589,1598,1
Northern Ireland,N92000002,2021,10,Q4,Sat,No,55,944,731,0
Northern Ireland,N92000002,2021,10,Q4,Fri,Yes,291,1001,1283,1
Northern Ireland,N92000002,2021,10,Q4,Thu,Yes,388,1253,1575,1
Northern Ireland,N92000002,2021,10,Q4,Wed,Yes,288,847,1710,1
Northern Ireland,N92000002,2021,10,Q4,Tue,Yes,207,1340,1957,1
Northern Ireland,N92000002,2021,10,Q4,Mon,Yes,305,1438,1519,1
Northern Ireland,N92000002,2021,10,Q4,Sun,No,170,1228,1285,1
Northern Ireland,N92000002,2021,10,Q4,Sat,No,117,897,702,0
Northern Ireland,N92000002,2021,10,Q4,,Yes,297,896,752,0
Northern Ireland,N92000002,2021,9,Q3,Thu,Yes,777,864,,0
Scotland,S92000003,2022,5,Q2,Sun,No,959,777,1100,0
Scotland,S92000003,2022,5,Q2,Sat,No,1115,735,950,0
Scotland,S92000003,2022,5,Q2,Fri,Yes,424,546,912,1
Scotland,S92000003,,5,Q2,Thu,Yes,209,436,848,1
Scotland,S92000003,2022,5,Q2,Wed,Yes,256,444,842,1
Scotland,S92000003,2022,5,Q2,Tue,Yes,183,347,776,1
Scotland,S92000003,2022,5,Q2,Mon,Yes,236,430,1007,1
Scotland,S92000003,2022,5,Q2,Sun,No,,587,942,1
Scotland,S92000003,2022,5,Q2,Sat,No,1591,680,897,0
Scotland,S92000003,2022,5,Q2,Fri,Yes,310,521,1083,1
Scotland,S92000003,2022,5,Q2,Thu,,224,403,946,1
Scotland,S92000003,2022,5,Q2,Wed,Yes,358,564,1293,1
Scotland,S92000003,2022,5,Q2,Tue,Yes,270,437,1113,1
Scotland,S92000003,2022,5,Q2,Mon,Yes,315,626,1422,1
Scotland,S92000003,2022,5,Q2,Sun,No,936,1077,866,0
Scotland,S92000003,2022,5,Q2,Sat,No,1911,1533,1102,0
Scotland,S92000003,2022,5,Q2,Fri,Yes,427,675,1278,1
Scotland,S92000003,2022,5,Q2,Thu,Yes,239,518,854,1
Scotland,S92000003,2022,5,Q2,Wed,Yes,335,638,1042,1
Scotland,S92000003,2022,5,Q2,Tue,Yes,380,611,1080,1
Scotland,S92000003,2022,5,Q2,Mon,Yes,154,290,478,1
Scotland,S92000003,2022,5,Q2,Sun,No,1240,515,623,0
Scotland,S92000003,2022,4,Q2,Sat,No,2136,717,883,0
Scotland,S92000003,2022,4,Q2,Fri,Yes,398,737,1134,1
Scotland,S92000003,2022,4,Q2,Thu,Yes,305,554,1065,1
Scotland,S92000003,2022,4,Q2,Wed,Yes,322,545,970,1
Scotland,S92000003,2022,4,Q2,Tue,Yes,355,582,1067,1
Scotland,S92000003,2022,4,Q2,Mon,Yes,427,688,1227,1
Scotland,S92000003,2022,4,Q2,Sun,No,2616,616,758,0
Scotland,S92000003,2022,4,Q2,Sat,No,2977,780,852,0
Scotland,S92000003,2022,4,Q2,Fri,Yes,977,573,1044,0
Scotland,S92000003,2022,4,Q2,Thu,Yes,581,612,1252,1
Scotland,S92000003,2022,4,Q2,Wed,Yes,426,536,1003,1
Scotland,S92000003,2022,4,Q2,Tue,Yes,629,637,1177,1
Scotland,S92000003,2022,4,Q2,Mon,Yes,277,280,414,1
Scotland,S92000003,2022,4,Q2,Sun,No,1007,485,630,0
Scotland,S92000003,2022,4,Q2,Sat,No,1810,791,908,0
Scotland,S92000003,2022,4,Q2,Fri,Yes,337,524,632,1
Scotland,S92000003,2022,4,Q2,Thu,Yes,1104,897,1315,0
Scotland,S92000003,2022,4,Q2,Wed,Yes,1137,855,1297,0
Scotland,S92000003,2022,4,Q2,Tue,Yes,1109,873,1267,0
Scotland,S92000003,2022,4,Q2,Mon,Yes,1310,948,1399,0
Scotland,S92000003,2022,4,Q2,Sun,No,2740,625,719,0
Scotland,S92000003,2022,4,Q2,Sat,No,3204,753,824,0
Scotland,S92000003,2022,4,Q2,Fri,Yes,1943,754,1144,0
Scotland,S92000003,2022,4,Q2,Thu,Yes,1804,780,1029,0
Scotland,S92000003,2022,4,Q2,Wed,Yes,3100,1109,1509,0
Scotland,S92000003,2022,4,Q2,Tue,Yes,1742,586,750,0
Scotland,S92000003,2022,4,Q2,Mon,Yes,2048,637,854,0
Scotland,S92000003,2022,4,Q2,Sun,No,3145,768,746,0
Scotland,S92000003,2022,4,Q2,Sat,No,3323,796,908,0
Scotland,S92000003,2022,4,Q2,Fri,Yes,688,787,1234,1
Scotland,S92000003,2022,3,Q1,Thu,Yes,989,588,1140,0
Scotland,S92000003,2022,3,Q1,Wed,Yes,1022,650,991,0
Scotland,S92000003,2022,3,Q1,Tue,Yes,1084,664,1268,0
Scotland,S92000003,2022,3,Q1,Mon,Yes,1138,705,1326,0
Scotland,S92000003,2022,3,Q1,Sun,No,4196,634,575,0
Scotland,S92000003,2022,3,Q1,Sat,No,4666,848,710,0
Scotland,S92000003,2022,3,Q1,Fri,Yes,1639,735,1284,0
Scotland,S92000003,2022,3,Q1,Thu,Yes,1366,752,1247,0
Scotland,S92000003,2022,3,Q1,Wed,Yes,0,0,786,0
Scotland,S92000003,2022,3,Q1,Tue,Yes,1126,606,1250,0
Scotland,S92000003,2022,3,Q1,Mon,Yes,1269,691,1499,0
Scotland,S92000003,2022,3,Q1,Sun,No,3407,358,611,0
Scotland,S92000003,2022,3,Q1,Sat,No,3628,312,558,0
Scotland,S92000003,2022,3,Q1,Fri,Yes,267,849,1472,1
Scotland,S92000003,2022,3,Q1,Thu,Yes,483,1680,3215,1
Scotland,S92000003,2022,3,Q1,Wed,Yes,0,0,0,0
Scotland,S92000003,2022,3,Q1,Tue,Yes,286,870,1931,1
Scotland,S92000003,2022,3,Q1,Mon,Yes,1480,4514,7428,1
Scotland,S92000003,2022,3,Q1,Sun,No,0,0,0,0
Scotland,S92000003,2022,3,Q1,Sat,No,0,0,0,0
Scotland,S92000003,2022,3,Q1,Fri,Yes,0,0,0,0
Scotland,S92000003,2022,3,Q1,Thu,Yes,244,910,1949,1
Scotland,S92000003,2022,3,Q1,Wed,Yes,301,1033,2150,1
Scotland,S92000003,2022,3,Q1,Tue,Yes,307,1123,2792,1
Scotland,S92000003,2022,3,Q1,Mon,Yes,315,1097,2827,1
Scotland,S92000003,2022,3,Q1,Sun,No,276,714,2491,1
Scotland,S92000003,2022,3,Q1,Sat,No,350,679,2416,1
Scotland,S92000003,2022,3,Q1,Fri,Yes,343,667,2835,1
Scotland,S92000003,2022,3,Q1,Thu,Yes,397,835,3123,1
Scotland,S92000003,2022,3,Q1,Wed,Yes,295,738,3095,1
Scotland,S92000003,2022,3,Q1,Tue,Yes,356,889,3335,1
Scotland,S92000003,2022,2,Q1,Mon,Yes,398,720,3316,1
Scotland,S92000003,2022,2,Q1,Sun,No,551,542,2243,0
Scotland,S92000003,2022,2,Q1,Sat,No,609,688,3568,1
Scotland,S92000003,2022,2,Q1,Fri,Yes,549,1055,5008,1
Scotland,S92000003,2022,2,Q1,Thu,Yes,443,742,3986,1
Scotland,S92000003,2022,2,Q1,Wed,Yes,360,823,5387,1
Scotland,S92000003,2022,2,Q1,Tue,Yes,441,1034,6436,1
Scotland,S92000003,2022,2,Q1,Mon,Yes,594,922,6849,1
Scotland,S92000003,2022,2,Q1,Sun,No,685,973,6518,1
Scotland,S92000003,2022,2,Q1,Sat,No,627,909,6385,1
Scotland,S92000003,2022,2,Q1,Fri,Yes,537,1284,6474,1
Scotland,S92000003,2022,2,Q1,Thu,Yes,738,1319,6202,1
Scotland,S92000003,2022,2,Q1,Wed,Yes,642,1133,5673,1
Scotland,S92000003,2022,2,Q1,Tue,Yes,653,1251,6904,1
Scotland,S92000003,2022,2,Q1,Mon,Yes,663,1023,6875,1
Scotland,S92000003,2022,2,Q1,Sun,No,969,828,3185,0
Scotland,S92000003,2022,2,Q1,Sat,No,958,970,4503,1
Scotland,S92000003,2022,2,Q1,Fri,Yes,812,1262,6728,1
Scotland,S92000003,2022,2,Q1,Thu,Yes,686,833,4863,1
Scotland,S92000003,2022,2,Q1,Wed,Yes,653,984,4013,1
Scotland,S92000003,2022,2,Q1,Tue,Yes,528,887,4071,1
Scotland,S92000003,2022,2,Q1,Mon,Yes,696,1008,4622,1
Scotland,S92000003,2022,2,Q1,Sun,No,1292,988,2560,0
Scotland,S92000003,2022,2,Q1,Sat,No,1694,1145,3192,0
Scotland,S92000003,2022,2,Q1,Fri,Yes,929,1678,3876,1
Scotland,S92000003,2022,2,Q1,Thu,Yes,837,1014,3559,1
Scotland,S92000003,2022,2,Q1,Wed,Yes,862,1275,4396,1
Scotland,S92000003,2022,2,Q1,Tue,Yes,986,1292,3491,1
Scotland,S92000003,2022,1,Q1,Mon,Yes,4470,2296,3679,0
Scotland,S92000003,2022,1,Q1,Sun,No,659,2505,4536,1
Scotland,S92000003,2022,1,Q1,Sat,No,700,2394,4610,1
Scotland,S92000003,2022,1,Q1,Fri,Yes,923,2263,6394,1
Scotland,S92000003,2022,1,Q1,Thu,Yes,833,2258,5043,1
Scotland,S92000003,2022,1,Q1,Wed,Yes,796,2290,5335,1
Scotland,S92000003,2022,1,Q1,Tue,Yes,739,3077,5602,1
Scotland,S92000003,2022,1,Q1,Mon,Yes,560,4012,5908,1
Scotland,S92000003,2022,1,Q1,Sun,No,618,3032,5254,1
Scotland,S92000003,2022,1,Q1,Sat,No,762,3182,6934,1
Scotland,S92000003,2022,1,Q1,Fri,Yes,791,2816,7758,1
Scotland,S92000003,2022,1,Q1,Thu,Yes,1602,4542,7360,1
Scotland,S92000003,2022,1,Q1,Wed,Yes,790,2122,7654,1
Scotland,S92000003,2022,1,Q1,Tue,Yes,842,2316,9051,1
Scotland,S92000003,2022,1,Q1,Mon,Yes,805,2725,9751,1
Scotland,S92000003,2022,1,Q1,Sun,No,1348,10372,8291,0
Scotland,S92000003,2022,1,Q1,Sat,No,969,12612,11320,0
Scotland,S92000003,2022,1,Q1,Fri,Yes,1110,3674,13411,1
Scotland,S92000003,2022,1,Q1,Thu,Yes,1009,3253,12180,1
Scotland,S92000003,2022,1,Q1,Wed,Yes,1037,2854,13572,1
Scotland,S92000003,2022,1,Q1,Tue,Yes,1067,3117,15035,1
Scotland,S92000003,2022,1,Q1,Mon,Yes,995,2979,15437,1
Scotland,S92000003,2022,1,Q1,Sun,No,1136,2989,13969,1
Scotland,S92000003,2022,1,Q1,Sat,No,1482,4117,18865,1
Scotland,S92000003,2022,1,Q1,Fri,Yes,1533,4116,19231,1
Scotland,S92000003,2022,1,Q1,Thu,Yes,1351,3799,21039,1
Scotland,S92000003,2022,1,Q1,Wed,Yes,1965,6757,25763,1
Scotland,S92000003,2022,1,Q1,Tue,Yes,884,4057,10065,1
Scotland,S92000003,2022,1,Q1,Mon,Yes,1131,5770,13550,1
Scotland,S92000003,2022,1,Q1,Sun,No,0,6,7,1
Scotland,S92000003,2022,1,Q1,Sat,No,3,2,0,0
Scotland,S92000003,2021,12,Q4,Fri,Yes,544,1667,13242,1
Scotland,S92000003,2021,12,Q4,Thu,Yes,1439,2886,34357,1
Scotland,S92000003,2021,12,Q4,Wed,Yes,1118,2604,43258,1
Scotland,S92000003,2021,12,Q4,Tue,Yes,648,1664,24851,1
Scotland,S92000003,2021,12,Q4,Mon,Yes,1288,2146,35165,1
Scotland,S92000003,2021,12,Q4,Sun,No,0,0,0,0
Scotland,S92000003,2021,12,Q4,Sat,No,0,0,0,0
Scotland,S92000003,2021,12,Q4,Fri,Yes,0,0,0,0
Scotland,S92000003,2021,12,Q4,Thu,Yes,1170,2699,59241,1
Scotland,S92000003,2021,12,Q4,Wed,Yes,1414,3206,73701,1
Scotland,S92000003,2021,12,Q4,Tue,Yes,1671,2979,78146,1
Scotland,S92000003,2021,12,Q4,Mon,Yes,1788,3550,69135,1
Scotland,S92000003,2021,12,Q4,Sun,No,958,1763,60447,1
Scotland,S92000003,2021,12,Q4,Sat,No,1773,2918,64081,1
Scotland,S92000003,2021,12,Q4,Fri,Yes,1600,2656,59782,1
Scotland,S92000003,2021,12,Q4,Thu,Yes,1359,2330,63327,1
Scotland,S92000003,2021,12,Q4,Wed,Yes,1637,2795,59437,1
Scotland,S92000003,2021,12,Q4,Tue,Yes,1728,2972,54234,1
Scotland,S92000003,2021,12,Q4,Mon,Yes,0,1538,45601,1
Scotland,S92000003,2021,12,Q4,Sun,No,2051,2909,38343,1
Scotland,S92000003,2021,12,Q4,Sat,No,1271,2273,40144,1
Scotland,S92000003,2021,12,Q4,Fri,Yes,1238,1994,36014,1
Scotland,S92000003,2021,12,Q4,Thu,Yes,1234,2017,39155,1
Scotland,S92000003,2021,12,Q4,Wed,Yes,1158,2040,39327,1
Scotland,S92000003,2021,12,Q4,Tue,Yes,2504,3234,38984,1
Scotland,S92000003,2021,12,Q4,Mon,Yes,999,1522,33319,1
Scotland,S92000003,2021,12,Q4,Sun,No,1960,2519,29550,1
Scotland,S92000003,2021,12,Q4,Sat,No,890,1443,36220,1
Scotland,S92000003,2021,12,Q4,Fri,Yes,1081,1727,32787,1
Scotland,S92000003,2021,12,Q4,Thu,Yes,1075,1822,35034,1
Scotland,S92000003,2021,12,Q4,Wed,Yes,1178,1806,33469,1
Scotland,S92000003,2021,11,Q4,Tue,Yes,1144,1628,34433,1
Scotland,S92000003,2021,11,Q4,Mon,Yes,881,1253,28328,1
Scotland,S92000003,2021,11,Q4,Sun,No,870,1969,29892,1
Scotland,S92000003,2021,11,Q4,Sat,No,942,1063,30823,1
Scotland,S92000003,2021,11,Q4,Fri,Yes,835,1226,30214,1
Scotland,S92000003,2021,11,Q4,Thu,Yes,1101,1298,32912,1
Scotland,S92000003,2021,11,Q4,Wed,Yes,883,1212,33357,1
Scotland,S92000003,2021,11,Q4,Tue,Yes,1062,1401,32843,1
Scotland,S92000003,2021,11,Q4,Mon,Yes,885,1186,31600,1
Scotland,S92000003,2021,11,Q4,Sun,No,955,1179,29258,1
Scotland,S92000003,2021,11,Q4,Sat,No,1233,1355,32786,1
Scotland,S92000003,2021,11,Q4,Fri,Yes,1208,1499,32938,1
Scotland,S92000003,2021,11,Q4,Thu,Yes,1535,1602,35570,1
Scotland,S92000003,2021,11,Q4,Wed,Yes,1511,1784,37261,1
Scotland,S92000003,2021,11,Q4,Tue,Yes,1261,1392,32634,1
Scotland,S92000003,2021,11,Q4,Mon,Yes,1253,1305,28989,1
Scotland,S92000003,2021,11,Q4,Sun,No,2981,4142,24618,1
Scotland,S92000003,2021,11,Q4,Sat,No,703,565,31886,0
Scotland,S92000003,2021,11,Q4,Fri,Yes,1114,1412,31618,1
Scotland,S92000003,2021,11,Q4,Thu,Yes,0,922,35374,1
Scotland,S92000003,2021,11,Q4,Wed,Yes,1085,1965,34292,1
Scotland,S92000003,2021,11,Q4,Tue,Yes,867,1478,33240,1
Scotland,S92000003,2021,11,Q4,Mon,Yes,891,1318,30618,1
Scotland,S92000003,2021,11,Q4,Sun,No,1392,2094,28796,1
Scotland,S92000003,2021,11,Q4,Sat,No,807,719,32484,0
Scotland,S92000003,2021,11,Q4,Fri,Yes,1473,1879,33243,1
Scotland,S92000003,2021,11,Q4,Thu,Yes,1087,1413,33572,1
Scotland,S92000003,2021,11,Q4,Wed,Yes,0,0,66291,0
Scotland,S92000003,2021,11,Q4,Tue,Yes,1400,1570,24952,1
Scotland,S92000003,2021,11,Q4,Mon,Yes,1587,2009,22841,1
Scotland,S92000003,2021,10,Q4,Sun,No,1182,1188,23308,1
Scotland,S92000003,2021,10,Q4,Sat,No,1799,1879,28907,1
Scotland,S92000003,2021,10,Q4,Fri,Yes,1658,1878,28876,1
Scotland,S92000003,2021,10,Q4,Thu,Yes,1940,2872,29749,1
Scotland,S92000003,2021,10,Q4,Wed,Yes,865,1274,31667,1
Scotland,S92000003,2021,10,Q4,Tue,Yes,1407,2020,28844,1
Scotland,S92000003,2021,10,Q4,Mon,Yes,1561,1894,28618,1
Scotland,S92000003,2021,10,Q4,Sun,No,2789,3015,23238,1
Scotland,S92000003,2021,10,Q4,Sat,No,3200,1747,32201,0
Scotland,S92000003,2021,10,Q4,Fri,Yes,2733,2069,28310,0
Scotland,S92000003,2021,10,Q4,Thu,Yes,2621,2232,29788,0
Scotland,S92000003,2021,10,Q4,Wed,Yes,2912,2290,29264,0
Scotland,S92000003,2021,10,Q4,Tue,Yes,2466,2142,27485,0
Scotland,S92000003,2021,10,Q4,Mon,Yes,2531,1802,25284,0
Scotland,S92000003,2021,10,Q4,Sun,No,3075,2093,17492,0
Scotland,S92000003,2021,10,Q4,Sat,No,3912,1883,19750,0
Scotland,S92000003,2021,10,Q4,Fri,Yes,3195,2176,21461,0
Scotland,S92000003,2021,10,Q4,Thu,Yes,3729,2384,20994,0
Scotland,S92000003,2021,10,Q4,Wed,Yes,5082,2750,,0
Wales,W92000004,2022,5,Q2,Wed,Yes,111,149,547,1
Wales,W92000004,2022,5,Q2,Tue,Yes,389,162,439,0
Wales,W92000004,2022,5,Q2,Mon,Yes,182,194,658,1
Wales,W92000004,2022,5,Q2,Sun,No,289,256,324,0
Wales,W92000004,2022,5,Q2,Sat,No,1329,292,235,0
Wales,W92000004,2022,5,Q2,Fri,Yes,376,131,585,0
Wales,W92000004,2022,5,Q2,Thu,Yes,377,383,762,1
Wales,W92000004,2022,5,Q2,Wed,Yes,417,250,754,0
Wales,W92000004,2022,5,Q2,Tue,Yes,734,229,445,0
Wales,W92000004,2022,5,Q2,Mon,Yes,433,227,561,0
Wales,W92000004,2022,5,Q2,Sun,No,513,202,355,0
Wales,W92000004,2022,5,Q2,Sat,No,1645,309,388,0
Wales,W92000004,2022,5,Q2,Fri,Yes,355,185,628,0
Wales,W92000004,2022,5,Q2,Thu,Yes,379,554,815,1
Wales,W92000004,2022,5,Q2,Wed,Yes,265,248,844,0
Wales,W92000004,2022,5,Q2,Tue,Yes,872,383,857,0
Wales,W92000004,2022,5,Q2,Mon,Yes,421,52,121,0
Wales,W92000004,2022,5,Q2,Sun,No,359,157,337,0
Wales,W92000004,2022,4,Q2,Sat,No,609,462,411,0
Wales,W92000004,2022,4,Q2,Fri,Yes,427,259,814,0
Wales,W92000004,2022,4,Q2,Thu,Yes,1682,1753,1538,0
Wales,W92000004,2022,4,Q2,Wed,Yes,287,258,761,0
Wales,W92000004,2022,4,Q2,Tue,Yes,851,374,694,0
Wales,W92000004,2022,4,Q2,Mon,Yes,571,383,847,0
Wales,W92000004,2022,4,Q2,Sun,No,482,256,626,0
Wales,W92000004,2022,4,Q2,Sat,No,1033,343,646,0
Wales,W92000004,2022,4,Q2,Fri,Yes,680,456,937,0
Wales,W92000004,2022,4,Q2,Thu,Yes,777,664,1522,0
Wales,W92000004,2022,4,Q2,Wed,Yes,504,451,1126,0
Wales,W92000004,2022,4,Q2,Tue,Yes,841,636,1083,0
Wales,W92000004,2022,4,Q2,Mon,Yes,12,27,53,1
Wales,W92000004,2022,4,Q2,Sun,No,6,32,46,1
Wales,W92000004,2022,4,Q2,Sat,No,242,122,180,0
Wales,W92000004,2022,4,Q2,Fri,Yes,295,123,186,0
Wales,W92000004,2022,4,Q2,Thu,Yes,668,767,1079,1
Wales,W92000004,2022,4,Q2,Wed,Yes,528,296,979,0
Wales,W92000004,2022,4,Q2,Tue,Yes,588,450,808,0
Wales,W92000004,2022,4,Q2,Mon,Yes,589,414,1008,0
Wales,W92000004,2022,4,Q2,Sun,No,1148,292,567,0
Wales,W92000004,2022,4,Q2,Sat,No,1646,576,631,0
Wales,W92000004,2022,4,Q2,Fri,Yes,411,367,1071,0
Wales,W92000004,2022,4,Q2,Thu,Yes,446,744,907,1
Wales,W92000004,2022,4,Q2,Wed,Yes,355,283,843,0
Wales,W92000004,2022,4,Q2,Tue,Yes,661,303,773,0
Wales,W92000004,2022,4,Q2,Mon,Yes,457,326,677,0
Wales,W92000004,2022,4,Q2,Sun,No,776,321,325,0
Wales,W92000004,2022,4,Q2,Sat,No,1447,532,527,0
Wales,W92000004,2022,4,Q2,Fri,Yes,370,513,1001,1
Wales,W92000004,2022,3,Q1,Thu,Yes,419,828,1169,1
Wales,W92000004,2022,3,Q1,Wed,Yes,889,351,1042,0
Wales,W92000004,2022,3,Q1,Tue,Yes,194,404,826,1
Wales,W92000004,2022,3,Q1,Mon,Yes,613,665,976,1
Wales,W92000004,2022,3,Q1,Sun,No,867,354,256,0
Wales,W92000004,2022,3,Q1,Sat,No,84,225,99,0
Wales,W92000004,2022,3,Q1,Fri,Yes,268,420,1415,1
Wales,W92000004,2022,3,Q1,Thu,Yes,209,273,1274,1
Wales,W92000004,2022,3,Q1,Wed,Yes,280,315,1137,1
Wales,W92000004,2022,3,Q1,Tue,Yes,321,334,877,1
Wales,W92000004,2022,3,Q1,Mon,Yes,254,377,894,1
Wales,W92000004,2022,3,Q1,Sun,No,603,390,581,0
Wales,W92000004,2022,3,Q1,Sat,No,418,465,562,1
Wales,W92000004,2022,3,Q1,Fri,Yes,385,356,1631,0
Wales,W92000004,2022,3,Q1,Thu,Yes,186,553,1352,1
Wales,W92000004,2022,3,Q1,Wed,Yes,246,436,1646,1
Wales,W92000004,2022,3,Q1,Tue,Yes,110,385,1482,1
Wales,W92000004,2022,3,Q1,Mon,Yes,171,365,1094,1
Wales,W92000004,2022,3,Q1,Sun,No,227,631,1043,1
Wales,W92000004,2022,3,Q1,Sat,No,368,527,944,1
Wales,W92000004,2022,3,Q1,Fri,Yes,246,490,1703,1
Wales,W92000004,2022,3,Q1,Thu,Yes,247,424,1619,1
Wales,W92000004,2022,3,Q1,Wed,Yes,250,731,1843,1
Wales,W92000004,2022,3,Q1,Tue,Yes,215,768,1731,1
Wales,W92000004,2022,3,Q1,Mon,Yes,211,502,1289,1
Wales,W92000004,2022,3,Q1,Sun,No,150,513,1224,1
Wales,W92000004,2022,3,Q1,Sat,No,205,783,1431,1
Wales,W92000004,2022,3,Q1,Fri,Yes,229,494,1780,1
Wales,W92000004,2022,3,Q1,Thu,Yes,190,424,1376,1
